Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI,Tier
195870,해성디에스,Unknown,818550000000,48150.0,379998.0,1.15,-4550.0,44.78,Large Cap
066575,LG전자우,Unknown,817193919600,47550.0,115808.0,0.57,-3650.0,50.0,Large Cap
002030,아세아,Unknown,814898740000,391000.0,1637.0,0.91,11000.0,70.91,Large Cap
000210,DL,Unknown,814136093400,38850.0,53425.0,0.51,-2850.0,50.46,Large Cap
064960,SNT모티브,Unknown,786919064800,29650.0,38714.0,0.57,-1750.0,33.14,Large Cap
100840,SNT에너지,Unknown,786903793150,38050.0,109045.0,0.46,-2250.0,21.27,Large Cap
281820,케이씨텍,Unknown,785197757850,37950.0,169607.0,0.89,-2850.0,48.21,Large Cap
007700,F&F홀딩스,Unknown,769379598890,19670.0,28064.0,0.76,270.0,70.42,Large Cap
381970,케이카,Unknown,763069854240,15630.0,65394.0,0.66,-20.0,61.18,Large Cap
014820,동원시스템즈,Unknown,765369844800,26400.0,12107.0,0.47,-1100.0,40.15,Large Cap
005250,녹십자홀딩스,Unknown,745397128500,15850.0,51990.0,0.53,-930.0,50.3,Large Cap
039130,하나투어,Unknown,743516736000,48000.0,75608.0,0.93,1750.0,61.16,Large Cap
069260,TKG휴켐스,Unknown,734997012240,17980.0,68969.0,0.85,-260.0,52.75,Large Cap
003470,유안타증권,Unknown,738507331200,3700.0,341855.0,0.64,-155.0,43.53,Large Cap
008730,율촌화학,Unknown,734080000000,29600.0,77571.0,0.78,-1150.0,28.3,Large Cap
019170,신풍제약,Unknown,732782411700,13830.0,363293.0,0.42,-810.0,54.58,Large Cap
00088K,한화3우B,Unknown,729606981600,37600.0,70006.0,0.82,-2350.0,40.79,Large Cap
451800,한화리츠,Unknown,721992000000,4020.0,158499.0,0.77,10.0,66.67,Large Cap
001680,대상,Unknown,729340926250,21050.0,63437.0,0.78,-50.0,59.65,Large Cap
214320,이노션,Unknown,715200000000,17880.0,111200.0,0.56,-130.0,66.97,Large Cap
